arrival_time,amplitude,icloud,distance,station,station_y,station_x,Max_disp_10_49_Z,CF_1_49_Z,CF_vel_1_49_Z,polarity,trig_on,trig_off
2017-08-10 21:13:29.271737+00:00,6.19,True,7747.27,A010A,47.0733,16.0793,1.66126709301e-08,14.9145530548,42.7122783461,Positive,4310,6410
2017-05-13 14:25:17.214443+00:00,-5.8,True,7750.41,A147B,48.53,12.9776,1.49345386925e-08,6.32689384526,29.5438333851,Negative,5487,5696
2016-06-15 14:47:15.301842+00:00,-9.38,True,7757.9,A027A,46.8159,14.0074,5.19739359803e-09,26.5912935895,37.6219491307,Negative,4119,5529
2018-07-25 20:47:21.186376+00:00,-6.24,True,7759.49,A032A,48.123,13.3063,4.59194791621e-08,22.2282835361,39.0696425884,Negative,4072,5226
2016-05-24 21:14:56.646932+00:00,8.62,True,7795.63,A005A,48.3784,16.1207,1.93963838241e-08,21.2023247714,42.72827943,Positive,4037,5664
2018-07-28 15:27:52.847397+00:00,8.36,True,7809.93,A033A,47.4797,13.126,8.54292832727e-09,12.3944624573,24.8298803091,Positive,4468,5738
2016-05-07 11:05:36.819438+00:00,-2.04,True,7826.31,A009A,47.6775,16.0904,3.44192200363e-09,22.0989122508,41.199353109,Negative,3991,5096
2016-05-27 13:01:07.948222+00:00,3.77,True,7853.01,A078A,48.864,14.2845,2.33031496424e-08,37.598168199,39.4235740396,Positive,5728,6567
2016-08-18 11:05:50.298633+00:00,2.46,True,7879.05,A144A,48.0979,12.0838,2.99089241897e-09,2.31906304013,11.0881289954,Positive,5222,5540
2017-07-24 08:16:47.944983+00:00,3.46,True,7880.75,A027A,46.8159,14.0074,2.60892281477e-08,30.8957559349,40.7713244208,Positive,4312,6665
2016-06-25 20:11:21.367322+00:00,20.39,False,7889.58,A012A,47.604,15.586,4.4569614544e-08,20.8448621695,34.9807004433,Positive,4059,5753
2017-05-15 16:46:12.114916+00:00,-7.28,True,7889.88,A263A,46.6408,17.3149,3.55206164686e-08,9.109105866,22.9319843651,Negative,3940,5223
2018-08-23 09:45:47.256921+00:00,-12.67,False,7890.28,A032A,48.123,13.3063,2.18807882924e-08,15.0376174564,36.3605720556,Negative,4135,5184
2017-04-10 17:37:29.360592+00:00,-7.55,True,7954.86,A031A,48.4272,13.4975,2.26686987334e-09,6.56770321289,26.3489213286,Negative,5001,5512
2017-03-09 20:52:00.740476+00:00,-20.99,False,7962.79,A147B,48.53,12.9776,2.11637591271e-08,25.7831261688,35.129355817,Negative,4532,5357
2018-07-25 20:34:12.952949+00:00,-6.26,False,7986.93,A032A,48.123,13.3063,1.04856890591e-08,17.6649084749,37.9001201955,Negative,4338,5079
2016-06-01 14:14:13.352205+00:00,10.37,True,7987.34,MGS04,47.9797,11.7188,9.59709501231e-09,7.54195900951,20.4429896376,Positive,7539,9577
2016-07-24 18:02:21.806455+00:00,-30.61,False,7990.11,A033A,47.4797,13.126,1.11826326751e-08,16.6267464487,38.9837268334,Negative,4353,6611
2017-07-06 13:07:40.524470+00:00,-3.1,True,7995.11,A104A,48.0628,9.71035,1.71265671133e-09,3.64448435852,7.85237002121,Negative,4961,5467
2016-06-01 11:22:34.995805+00:00,21.44,False,8019.81,A146A,48.2928,12.975,2.84788286669e-08,6.91070167211,20.2614524431,Positive,4259,5110
2016-07-23 11:46:04.606662+00:00,-8.92,True,8024.38,A022A,48.6348,14.7326,2.42162331455e-08,34.7717405684,37.8370956229,Negative,3647,5320
2016-04-28 10:35:43.848646+00:00,-8.14,False,8028.83,A119A,49.0071,10.0384,1.19014923743e-08,6.99573336005,12.9791401549,Negative,3451,4662
2016-07-02 16:37:32.859025+00:00,-3.91,True,8039.33,A016A,48.3014,14.6496,4.49967515378e-09,38.2798971903,46.2982977152,Negative,4927,5345
2016-07-24 16:51:48.242300+00:00,-7.87,True,8047.41,A369A,49.116,11.0216,1.17075805304e-08,11.5398743304,17.3002780531,Negative,4376,6002
2017-04-03 14:14:17.020534+00:00,11.34,True,8057.9,A019A,47.4457,15.0856,1.38367196373e-08,22.5355707255,39.4581487601,Positive,3651,5519
2017-06-16 06:24:44.533582+00:00,-9.2,True,8083.49,A002B,48.3629,16.5942,6.18657261419e-09,3.15580150431,19.4025783218,Negative,4931,5228
2017-06-02 12:33:41.477903+00:00,25.15,False,8101.71,A009A,47.6775,16.0904,2.94199819445e-09,10.753895018,37.8886296867,Positive,4846,5633
2016-05-19 12:48:17.606475+00:00,2.78,True,8114.52,A358A,48.8697,13.1943,8.25915686517e-08,17.5253180513,23.1025775817,Positive,3589,5201
2016-05-24 21:04:42.897177+00:00,2.62,True,8130.27,A005A,48.3784,16.1207,6.24537257192e-08,21.7694629471,42.7718352687,Positive,3511,6289
2017-06-07 10:33:45.861017+00:00,-4.45,True,8131.68,A117A,49.0441,9.56839,1.66730198539e-08,11.0100055572,20.5555873716,Negative,4441,5445
2016-09-04 18:34:58.935733+00:00,-5.47,True,8163.16,A359A,48.8331,12.6421,5.06760305699e-08,5.48932288257,17.8238711856,Negative,3496,5799
2016-09-11 14:56:30.234508+00:00,-23.55,True,8167.92,A036A,47.3789,12.3084,1.23996201711e-08,15.0698710903,35.7261606332,Negative,4602,5956
2016-09-05 09:36:37.985991+00:00,16.63,False,8169.89,A001A,48.7287,16.5904,4.43232457407e-09,15.6621202405,44.892302918,Positive,4828,5362
2016-06-08 15:32:43.032274+00:00,4.74,True,8171.48,A028A,47.103,13.9958,1.46518012147e-08,16.6417467918,28.1195649991,Positive,3738,6320
2016-05-07 10:54:08.772824+00:00,-3.38,True,8183.3,A009A,47.6775,16.0904,1.48323596784e-09,17.1216695453,42.276468086,Negative,4448,5289
2016-06-04 15:33:53.641279+00:00,3.69,True,8187.73,A003A,47.7589,17.053,9.52439001798e-09,5.31554246639,41.0950346023,Positive,5709,6722
2017-09-17 00:11:16.998247+00:00,54.54,False,8197.9,A021A,46.7566,15.8253,2.98753000754e-07,23.7396532869,30.3736318336,Positive,3799,5730
2017-07-11 14:32:57.892221+00:00,-13.67,False,8202.4,A037A,47.0703,10.2643,1.49177166139e-09,13.298772385,35.1756150515,Negative,3576,5269
2016-06-04 10:58:49.619674+00:00,5.38,False,8213.73,A009A,47.6775,16.0904,5.9322534103e-09,10.3817255213,34.2901320089,Positive,4373,5295
2016-07-23 19:44:42.902726+00:00,-3.12,True,8224.08,A147A,48.5379,12.9455,5.02856245632e-09,5.70919456694,18.0387807449,Negative,5709,6562
2017-07-28 11:43:28.374369+00:00,6.29,True,8230.41,A089A,49.1521,17.092,6.13551484969e-09,5.29546941192,12.9462259505,Positive,5043,6357
2017-07-12 14:56:11.552203+00:00,3.98,True,8302.24,A033A,47.4797,13.126,4.54722955354e-09,18.4465385231,41.4717830858,Positive,4497,6138
2017-04-10 22:30:25.752786+00:00,-31.23,False,8329.72,A002B,48.3629,16.5942,3.7837092517e-08,11.1959008118,41.4133919249,Negative,3949,5577
2016-06-05 14:36:29.586062+00:00,-3.58,True,8349.82,A358A,48.8697,13.1943,9.40398880178e-08,16.9498430169,23.6847206396,Negative,4403,6001
2019-06-20 13:23:49.964859+00:00,-3.27,False,8350.26,A033A,47.4797,13.126,2.46447370611e-09,11.8607623726,32.9979525207,Negative,5000,5911
2016-06-05 12:29:25.492609+00:00,-9.86,False,8371.87,A361A,48.7909,10.8171,3.91998840496e-09,5.34629029993,25.1661807873,Negative,4530,6006
2017-07-09 18:47:18.017273+00:00,-19.08,False,8377.05,A013A,48.0635,15.4063,1.80809010306e-08,17.5677332244,31.0556279459,Negative,4522,6764
2020-08-10 18:02:21.707927+00:00,-7.07,False,8380.8,A003A,47.7589,17.053,5.05087819746e-09,2.03851091616,33.2033421541,Negative,4818,6842
2017-05-14 17:43:48.448095+00:00,-17.44,False,8398.6,A038A,47.4642,11.9188,1.99061130686e-08,17.982921205,31.718874574,Negative,3414,5511
2016-09-04 17:05:26.518588+00:00,5.02,True,8436.19,A029A,47.4301,13.7611,1.70052299852e-08,37.6152931988,38.5587700573,Positive,4130,6163
2016-08-05 12:18:38.192402+00:00,96.57,False,8442.07,A018A,47.7437,15.0776,5.93254334881e-07,38.0949435619,42.5864511202,Positive,4247,5431
2016-09-04 17:43:47.654820+00:00,29.92,False,8451.21,A019A,47.4457,15.0856,2.73803177143e-08,33.1734434137,43.4627564353,Positive,3889,5567
2016-06-05 19:05:57.496436+00:00,52.0,False,8468.35,A008A,48.3687,15.6522,1.13480735289e-07,12.1874691636,24.8512265832,Positive,4464,5134
2016-07-30 22:29:28.530224+00:00,6.45,True,8479.32,A033A,47.4797,13.126,1.38056469689e-08,14.7823641396,37.0843695851,Positive,4706,5497
2016-06-06 10:57:00.203280+00:00,6.13,True,8480.12,A027A,46.8159,14.0074,8.20793846934e-09,22.2258598786,32.8078459826,Positive,4174,6070
2016-09-17 10:20:10.817614+00:00,-7.08,True,8502.89,A020A,46.9484,15.2994,1.33568253719e-08,12.3635173994,28.2396566033,Negative,4395,5344
2017-07-24 08:25:26.382073+00:00,45.91,False,8513.84,A028A,47.103,13.9958,1.13009191639e-07,32.9748041157,41.50301361,Positive,4133,6123
2017-08-05 18:34:36.334905+00:00,45.1,False,8515.97,A033A,47.4797,13.126,1.47713751346e-07,20.2150655805,37.4792139997,Positive,4871,6411
2018-06-02 16:15:39.697145+00:00,-2.47,False,8523.45,A033A,47.4797,13.126,6.90148370715e-09,13.8162281761,28.3852775191,Negative,4194,5472
2016-05-19 13:08:15.837840+00:00,29.96,False,8524.01,A023A,48.4608,14.0707,5.46225400973e-08,36.4282282114,37.468797202,Positive,3787,5238
2017-08-03 05:19:25.631786+00:00,8.51,True,8524.65,A361A,48.7909,10.8171,5.88995079706e-09,2.04333223219,6.72726861201,Positive,5245,6798
2016-06-04 14:58:37.484302+00:00,4.41,True,8529.21,A024A,48.2131,14.1367,1.25366087142e-08,8.16062389835,23.179973679,Positive,4728,6455
2017-07-09 14:06:15.661038+00:00,-8.7,False,8537.54,A011B,47.4086,15.9587,1.13275653512e-08,32.0029399358,41.0782332199,Negative,4041,5576
2017-05-19 12:06:28.518513+00:00,-5.92,True,8546.83,MGS04,47.9797,11.7188,9.73171515861e-09,6.88834391512,20.547435867,Negative,9540,12804
2017-08-31 13:02:54.308592+00:00,-13.04,True,8556.42,A143A,47.6836,11.0032,1.59347124957e-09,9.50137541301,33.5158714647,Negative,5129,5628
2016-07-05 12:08:22.926837+00:00,6.64,True,8558.2,A019A,47.4457,15.0856,1.27592275734e-08,16.528107362,40.9721505545,Positive,5401,6469
2016-06-18 16:24:17.643330+00:00,-78.99,False,8568.14,A025A,47.5207,14.4165,4.79365290787e-08,30.4888122899,42.9035231493,Negative,3821,5370
2017-07-05 21:33:06.303503+00:00,-17.75,False,8577.91,A008A,48.3687,15.6522,2.03964336943e-08,16.1962653539,32.0549441655,Negative,5054,6298
2019-06-20 12:54:39.367490+00:00,3.2,True,8579.39,A033A,47.4797,13.126,3.16356729304e-09,13.2932881497,35.3158262118,Positive,5609,6398
2017-05-31 09:38:32.942719+00:00,-19.81,False,8618.18,A022A,48.6348,14.7326,4.13035069676e-09,25.2952000007,38.0178607669,Negative,4779,6136
2017-07-05 20:13:44.349530+00:00,20.72,False,8628.06,A026A,46.9332,14.5516,6.29841458771e-09,27.2574075367,31.4248722367,Positive,3789,6378
2017-05-23 12:04:58.197913+00:00,-6.67,True,8636.4,A333A,48.7156,17.1041,5.87068449792e-09,2.30634903294,10.0708450896,Negative,5083,5934
2016-06-07 22:05:56.921383+00:00,-7.71,False,8650.77,A361A,48.7909,10.8171,1.03881006548e-08,2.06435456065,5.71947374973,Negative,5196,5846
2017-07-30 22:59:00.721578+00:00,28.63,False,8673.02,A365A,48.1651,10.7334,5.51028595917e-09,4.69542718617,12.4364298107,Positive,4574,5912
2017-05-04 17:58:48.555966+00:00,-4.87,True,8725.6,A079A,49.2288,14.7074,4.80243436925e-09,10.3670407834,21.8758534752,Negative,4457,5816
2017-04-04 16:20:24.004952+00:00,-7.1,True,8733.13,A263A,46.6408,17.3149,1.90875656002e-08,6.31506460332,16.9559768739,Negative,4966,6145
2016-06-06 10:59:17.669246+00:00,2.72,True,8733.79,A027A,46.8159,14.0074,1.80559885575e-08,20.4289508961,31.256714527,Positive,3957,5198
2016-09-10 13:40:18.202023+00:00,4.4,True,8734.19,A291A,46.6246,11.8805,2.36377742157e-09,8.60192034611,32.6464974031,Positive,5277,5909
2017-10-06 12:36:41.745426+00:00,5.4,True,8755.3,A021A,46.7566,15.8253,4.82299908373e-08,14.3220875643,30.6031081017,Positive,3847,5381
2017-06-20 11:35:25.033443+00:00,-12.08,False,8779.29,A144A,48.0979,12.0838,4.74164671628e-09,3.02586080189,16.2502888099,Negative,4701,5729
2016-04-07 21:04:16.474651+00:00,-4.76,False,8786.71,A027A,46.8159,14.0074,2.20560571953e-09,20.0938724179,31.5336313448,Negative,4846,5890
2017-08-31 12:57:39.699195+00:00,-5.45,True,8790.38,A143A,47.6836,11.0032,2.76607877312e-09,13.9384217764,34.89745869,Negative,3737,5055
2016-08-18 17:59:59.120605+00:00,-5.01,False,8793.02,A012A,47.604,15.586,5.11303478561e-08,17.9423065829,33.2551854641,Negative,4090,5195
2017-09-03 15:01:41.480247+00:00,3.1,True,8795.15,A023A,48.4608,14.0707,5.05269685386e-09,24.9020626725,32.4816511884,Positive,3898,6345
2016-05-27 12:54:27.038986+00:00,27.77,False,8805.79,A078A,48.864,14.2845,5.11624687684e-08,37.445463775,39.4325272998,Positive,3422,5395
2016-06-11 12:51:24.021643+00:00,-4.83,False,8833.9,A009A,47.6775,16.0904,3.98262912944e-09,14.1339856683,40.504257572,Negative,3547,5561
2016-08-29 05:02:16.618089+00:00,8.32,True,8838.5,A356A,49.0371,12.2138,3.3776633958e-09,4.15229863948,26.7572673484,Positive,5304,5818
2016-06-01 14:37:46.787921+00:00,-19.34,True,8852.17,A020A,46.9484,15.2994,1.23265336814e-08,9.11104895261,22.7021567852,Negative,4317,5538
2017-06-26 23:52:50.164769+00:00,-3.78,True,8856.6,A117A,49.0441,9.56839,2.73165181713e-08,27.0501982227,39.7818957487,Negative,3472,5691
2016-07-11 13:40:33.454966+00:00,4.67,True,8874.49,A019A,47.4457,15.0856,6.09526043566e-09,21.0810108564,40.3125887171,Positive,5479,6659
2017-06-21 11:29:37.286391+00:00,-4.71,True,8878.29,A008A,48.3687,15.6522,4.16863817412e-09,9.57523070391,25.3044498813,Negative,4967,5759
2017-07-05 18:29:58.711698+00:00,4.14,True,8885.95,A089A,49.1521,17.092,2.36724595534e-08,9.21450379916,20.0068058637,Positive,3608,7030
2017-08-27 13:47:31.652805+00:00,3.63,True,8903.37,A140A,47.5523,11.4361,7.71658397955e-09,19.2390985667,32.7776730493,Positive,5621,6157
2017-05-14 14:48:42.002470+00:00,5.92,True,8923.86,A012A,47.604,15.586,2.06021200411e-08,16.740177542,31.3959864399,Positive,3990,5676
2017-08-04 14:41:34.691828+00:00,3.82,True,8936.52,A034A,46.9091,13.0787,1.61081018767e-08,31.8475840827,41.0256102844,Positive,5019,6391
2016-08-15 11:00:59.423118+00:00,5.98,True,8947.02,A020A,46.9484,15.2994,1.40513886906e-08,14.4700408028,18.3471594762,Positive,5772,6771
2016-07-22 16:29:25.426399+00:00,-14.24,True,8980.31,A026A,46.9332,14.5516,4.3735304967e-10,13.0853799545,34.4264899084,Negative,5231,5731
2017-05-31 18:17:54.827374+00:00,3.0,True,8981.5,A026A,46.9332,14.5516,4.40120381117e-10,10.4726161561,41.2742125504,Positive,5122,5603
2017-05-04 11:30:03.656634+00:00,-4.15,True,8985.02,A360A,48.7289,10.2971,4.23069010607e-09,14.8842039976,27.7518565468,Negative,4512,5658
2016-05-31 08:58:54.488567+00:00,-3.18,True,9029.81,A009A,47.6775,16.0904,5.79288066968e-09,14.7210573544,44.3562239434,Negative,3985,6374
2016-06-30 19:54:37.949923+00:00,21.16,False,9046.12,A369A,49.116,11.0216,1.78731145895e-08,14.1318902046,19.9284838314,Positive,4913,5529
2017-05-19 12:11:55.694571+00:00,3.22,True,9051.52,MGS04,47.9797,11.7188,1.39777568047e-08,6.17242373423,20.4319853214,Positive,11799,16224
2016-06-30 18:35:45.400319+00:00,6.27,True,9057.09,A362A,48.3636,10.4021,9.0421487937e-08,12.3026243773,14.854138537,Positive,4101,5604
2016-07-24 16:49:17.305818+00:00,-10.49,True,9058.91,A369A,49.116,11.0216,1.42538662033e-08,12.3479150194,17.7091584345,Negative,4498,6244
2020-08-10 18:12:45.365746+00:00,-10.54,False,9066.11,A003A,47.7589,17.053,8.45195361847e-09,5.2787918598,42.2302301806,Negative,4402,5835
2017-04-04 16:29:13.943378+00:00,-12.35,False,9081.94,A263A,46.6408,17.3149,2.9699860258e-08,9.07708710198,19.5986546746,Negative,3953,5969
2018-08-23 18:47:33.159585+00:00,27.45,False,9085.96,A032A,48.123,13.3063,4.63129638424e-08,24.9385953708,38.5306686064,Positive,4834,5430
2017-06-28 22:04:37.703822+00:00,11.81,False,9110.61,A119A,49.0071,10.0384,1.38658934686e-08,7.36446471766,15.8591253841,Positive,5016,5672
2016-08-29 03:16:59.649975+00:00,4.9,True,9135.53,A356A,49.0371,12.2138,1.78061934619e-09,3.25502010991,28.6489859045,Positive,5571,6052
2017-08-11 05:32:43.383474+00:00,6.21,True,9142.96,A010A,47.0733,16.0793,1.22216129282e-08,4.86571738147,24.0404236086,Positive,4803,6263
2017-05-13 11:00:21.463970+00:00,-48.34,False,9147.21,A078A,48.864,14.2845,4.44934635221e-08,36.8989911808,38.178643883,Negative,4403,6330
2016-05-13 13:22:39.436836+00:00,-7.87,True,9235.75,A003A,47.7589,17.053,3.19874418431e-08,7.41640618332,40.9214491158,Negative,3401,5423
2017-07-06 20:27:58.287857+00:00,3.71,True,9238.68,A028A,47.103,13.9958,9.79172493664e-09,22.7233348001,33.7941965668,Positive,4579,6022
2016-08-29 17:22:02.957422+00:00,5.96,True,9252.73,A103A,47.8102,9.52212,5.88254154132e-09,6.64532915718,25.8433485139,Positive,4817,6000
2017-08-06 14:38:37.761524+00:00,-3.66,False,9255.21,A033A,47.4797,13.126,1.07484720745e-08,13.0707013665,36.4686208762,Negative,3669,6354
2016-07-17 15:21:39.308375+00:00,-3.13,False,9258.24,A022A,48.6348,14.7326,1.63356339932e-08,34.8420836062,38.4018943358,Negative,4305,5514
2016-06-07 13:00:46.027738+00:00,-14.67,False,9258.82,A027A,46.8159,14.0074,9.78887402962e-09,24.026650933,34.2238378321,Negative,3820,5602
2016-09-01 17:08:04.115073+00:00,4.2,True,9261.64,A020A,46.9484,15.2994,2.1090214331e-08,10.3203624987,25.867957659,Positive,4850,5857
2017-07-08 15:28:28.153330+00:00,6.98,True,9264.9,A079A,49.2288,14.7074,2.59602094643e-09,12.7225812815,16.9752124931,Positive,5467,6920
2017-08-06 11:25:23.905865+00:00,28.51,False,9282.42,A140A,47.5523,11.4361,4.36322047811e-08,24.4603297935,35.0889068411,Positive,4446,6279
2016-07-30 21:52:03.295476+00:00,-19.89,False,9290.29,A033A,47.4797,13.126,6.14856462681e-09,11.8340207507,37.4261149551,Negative,4234,5084
2018-06-07 14:36:08.673267+00:00,-7.42,False,9296.94,A033A,47.4797,13.126,4.39309680085e-08,9.27271716971,16.9026127907,Negative,3468,5036
2016-07-24 16:59:06.196421+00:00,-3.98,True,9299.52,A369A,49.116,11.0216,4.911931936e-09,10.4682799335,17.6122268465,Negative,4226,5994
2016-05-07 11:02:02.301937+00:00,2.43,True,9333.9,A009A,47.6775,16.0904,7.72443739079e-09,32.0499532764,44.9165953053,Positive,4187,5095
2016-07-13 13:30:09.822981+00:00,10.45,True,9335.67,A018A,47.7437,15.0776,4.97984055297e-08,32.078945143,38.339397145,Positive,3470,7339
2016-07-27 09:17:31.541525+00:00,-13.59,False,9361.7,A029A,47.4301,13.7611,2.96186705466e-09,13.159050843,38.3604388806,Negative,5551,6383
2017-07-05 21:33:49.829419+00:00,1.58,True,9364.89,A008A,48.3687,15.6522,3.7470539613e-09,21.2842729733,36.9071392739,Positive,5056,6128
2016-06-18 15:27:55.340494+00:00,9.51,True,9366.92,A360A,48.7289,10.2971,1.93178656463e-08,21.3290970102,29.555379975,Positive,4780,5517
2016-05-22 19:52:37.274574+00:00,-7.29,True,9382.31,A365A,48.1651,10.7334,1.08083671766e-08,7.46992630212,29.3427954576,Negative,4665,6873
2017-07-19 10:32:50.525085+00:00,3.94,True,9444.68,A027A,46.8159,14.0074,4.126052351e-09,29.396558157,38.9913611841,Positive,5482,6938
2016-06-06 15:40:07.113625+00:00,5.57,True,9454.15,A033A,47.4797,13.126,3.29143144752e-09,15.3472928397,42.4827532214,Positive,4904,6456
2016-05-29 17:45:49.458008+00:00,2.24,True,9456.48,A018A,47.7437,15.0776,1.89304001442e-08,33.8358484784,40.4994432384,Positive,5005,7068
2016-07-25 11:54:12.415970+00:00,-4.6,True,9482.52,A363A,48.523,10.9333,2.4984123498e-08,4.57230171863,10.5289374308,Negative,4068,4626
2017-07-19 14:58:19.372601+00:00,2.55,True,9483.77,A027A,46.8159,14.0074,8.55887486696e-09,36.9323336511,42.6550574875,Positive,4736,6620
2016-05-29 17:53:01.232409+00:00,8.21,True,9484.52,A018A,47.7437,15.0776,1.61735859463e-08,29.568209039,37.1198544921,Positive,5253,6224
2016-08-14 15:56:08.537993+00:00,-3.5,True,9487.68,A078A,48.864,14.2845,2.75521999968e-09,26.041944032,40.5168066341,Negative,5127,6639
2017-05-04 17:51:26.867223+00:00,8.0,False,9496.35,A079A,49.2288,14.7074,5.21817905823e-09,11.7323066571,24.7716970894,Positive,4880,5969
2016-07-25 01:14:30.967149+00:00,21.38,True,9512.43,A010A,47.0733,16.0793,9.06626467508e-09,6.63869077251,38.2436517145,Positive,5164,6731
2016-08-14 15:29:02.049544+00:00,-11.19,False,9524.11,A333A,48.7156,17.1041,1.58528068341e-08,2.79688770015,16.5779935329,Negative,4247,6439
2017-07-24 08:22:22.963233+00:00,34.99,False,9528.27,A028A,47.103,13.9958,5.28877312374e-08,24.2606649613,34.9691930876,Positive,4233,6413
2016-09-04 23:26:58.902218+00:00,-17.45,False,9550.42,A333A,48.7156,17.1041,9.61057602804e-09,3.88552467953,22.0857549647,Negative,4708,5504
2017-05-13 13:09:10.092467+00:00,-12.65,False,9551.89,A078A,48.864,14.2845,2.34050349464e-08,35.6133562636,38.3723471128,Negative,5037,6133
2016-07-25 11:42:00.461114+00:00,6.13,True,9552.71,A019A,47.4457,15.0856,2.56923576419e-08,31.26155835,44.0314196142,Positive,4443,6096
2017-06-29 13:21:40.324663+00:00,29.33,False,9574.97,A140A,47.5523,11.4361,1.16500713949e-08,14.7464053298,34.5400744619,Positive,4601,6070
2020-07-20 14:59:36.491037+00:00,1.72,True,9585.76,A011B,47.4086,15.9587,7.22391107942e-09,33.0332971008,42.7090120202,Positive,4455,6385
2016-06-18 13:10:04.300242+00:00,-8.1,False,9586.59,A019A,47.4457,15.0856,8.39225693414e-09,29.0344936982,43.7498432006,Negative,4686,6724
2016-06-15 14:26:33.656195+00:00,-18.9,True,9626.49,A361A,48.7909,10.8171,8.38196546006e-09,5.57667319128,27.7948707724,Negative,4917,5781
2016-05-03 17:58:11.511060+00:00,-4.28,True,9630.12,A017A,47.948,14.7589,9.53143154417e-09,25.4237733856,36.5148952249,Negative,4887,5792
2016-05-07 13:56:23.992531+00:00,4.96,True,9642.08,A027A,46.8159,14.0074,5.74053742378e-09,17.3306664184,27.3858262305,Positive,5023,6520
2020-04-13 17:48:01.963565+00:00,1.72,True,9651.27,A011B,47.4086,15.9587,1.20213776159e-08,34.5095589431,43.3433644759,Positive,4787,6778
2016-06-06 10:51:11.247035+00:00,3.25,True,9651.71,A012A,47.604,15.586,6.80800095259e-09,14.5760579529,25.2754357174,Positive,5631,6667
2017-08-16 03:40:18.933407+00:00,4.73,True,9661.67,A364A,48.5019,11.4534,2.41626248012e-08,5.33329198905,14.0511641886,Positive,4138,6335
2017-06-28 13:57:37.778860+00:00,-5.2,True,9668.75,A022A,48.6348,14.7326,9.19245723682e-09,22.8787413661,28.6657896828,Negative,5088,6048
2017-07-09 12:03:41.399087+00:00,-11.0,True,9676.43,A011B,47.4086,15.9587,3.52015746469e-09,37.671139884,45.89700706,Negative,5357,7914
2016-06-16 20:01:54.879729+00:00,-4.29,False,9680.87,A027A,46.8159,14.0074,8.17152162265e-10,6.86090148279,28.9712975156,Negative,5822,6871
2017-08-27 18:54:05.245650+00:00,5.76,True,9687.02,A261A,46.952,17.1486,1.17056331531e-08,5.43360679744,16.8611182314,Positive,4832,6659
2017-04-03 16:02:34.886287+00:00,-5.61,False,9710.9,A029A,47.4301,13.7611,8.32605206927e-09,28.3179345016,34.7406263972,Negative,3688,5439
2017-06-23 14:04:58.036415+00:00,-10.15,True,9711.14,A009A,47.6775,16.0904,1.27127379774e-09,7.78983561445,37.836894701,Negative,5005,5489
2016-07-06 14:50:57.240922+00:00,4.51,True,9711.8,A021A,46.7566,15.8253,1.93970534938e-08,12.0732288124,27.7766634503,Positive,4993,6676
2016-07-30 23:39:24.684484+00:00,8.55,True,9742.98,A029A,47.4301,13.7611,1.02046023028e-08,32.8342749614,36.5136969305,Positive,4248,6824
2016-06-15 17:37:58.751016+00:00,-10.05,False,9755.49,A020A,46.9484,15.2994,1.08659569197e-08,10.9028068606,22.2279705001,Negative,4448,6242
2016-07-26 15:15:44.451770+00:00,3.94,True,9759.85,A016A,48.3014,14.6496,6.74267768158e-09,17.350301559,43.6170771689,Positive,5272,6980
2017-05-31 09:42:39.369481+00:00,6.9,True,9760.43,A022A,48.6348,14.7326,3.58907700139e-09,16.3966984805,35.8826158165,Positive,4706,5998
2017-06-27 12:17:23.668259+00:00,9.02,True,9775.19,A019A,47.4457,15.0856,9.37547983957e-09,24.7749461,43.2381011858,Positive,5838,7484
2016-08-21 13:51:08.593877+00:00,5.42,True,9777.71,A367A,48.3067,11.9233,1.07455114573e-08,7.34311870574,14.770631092,Positive,4105,6295
2017-04-04 12:42:49.236450+00:00,-14.22,True,9785.81,A362A,48.3636,10.4021,8.45648454018e-08,12.6677522277,16.4791463832,Negative,3805,4857
2020-06-04 15:39:31.654774+00:00,2.55,True,9796.6,A005B,48.3719,16.2054,2.14126365891e-08,12.2380951542,33.8573133712,Positive,4004,5743
2017-08-02 00:52:40.649954+00:00,4.93,True,9807.42,A363A,48.523,10.9333,7.3238124919e-09,4.20482832453,11.4683857145,Positive,4578,6695
2019-08-29 09:41:20.531227+00:00,-11.05,False,9808.56,A033A,47.4797,13.126,7.49873072636e-09,11.9731258216,26.024631752,Negative,4563,6166
2017-08-05 23:57:24.637128+00:00,21.41,False,9831.06,A010A,47.0733,16.0793,4.43035594043e-08,27.0307431173,45.1017751338,Positive,4425,6329
2016-05-08 13:18:32.146458+00:00,19.75,False,9841.23,A027A,46.8159,14.0074,5.23508500283e-09,17.7555914062,33.0681170894,Positive,4432,5465
2016-06-02 09:41:31.409854+00:00,-34.07,True,9841.81,A078A,48.864,14.2845,9.55694265245e-08,37.4061053479,38.6095851729,Negative,4651,5482
2016-07-24 16:05:58.917886+00:00,8.2,True,9860.4,A010A,47.0733,16.0793,4.02187955317e-09,4.3241367694,34.1428790162,Positive,6093,6767
2017-07-24 05:11:43.051706+00:00,2.69,True,9864.96,A036A,47.3789,12.3084,8.17732317582e-09,16.1607949069,38.2038343737,Positive,4718,5947
2016-09-18 11:30:56.856124+00:00,12.87,True,9896.37,A356A,49.0371,12.2138,2.44560062278e-09,6.9822837537,33.1988301296,Positive,4999,5962
2016-07-02 17:20:46.251082+00:00,7.44,True,9911.72,A084A,48.9434,15.7007,1.32928477962e-08,15.1861959948,24.8587946113,Positive,4250,6258
